,date,timestamp,detector_id,lane_id,speed,s_ab,volume,v_ab,occupancy,o_ab,error
1066,2017/2/10,1899-12-31 00:59:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,62.99755859,1,1,1,0,1,3
1070,2017/2/10,1899-12-31 00:59:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,62.9987793,1,1,1,0,1,3
1073,2017/2/10,1899-12-31 00:59:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,62.99938965,1,1,1,0,1,3
1077,2017/2/10,1899-12-31 00:59:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,62.99969482,1,1,1,0,1,3
1081,2017/2/10,1899-12-31 01:00:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,62.99984741,1,1,1,0,1,3
1084,2017/2/10,1899-12-31 01:00:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,62.99992371,1,1,1,0,1,3
1088,2017/2/10,1899-12-31 01:00:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,62.99996185,1,1,1,0,1,3
1091,2017/2/10,1899-12-31 01:00:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,62.99998093,1,1,1,0,1,3
1095,2017/2/10,1899-12-31 01:00:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,62.99999046,1,1,1,0,1,3
1109,2017/2/10,1899-12-31 01:01:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,66,1,1.5,1,0,1,3
1113,2017/2/10,1899-12-31 01:01:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65,1,1.75,1,0,1,3
1135,2017/2/10,1899-12-31 01:03:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,66.5,1,1,1,0,1,3
1138,2017/2/10,1899-12-31 01:03:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,66.75,1,1,1,0,1,3
1142,2017/2/10,1899-12-31 01:03:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,66.875,1,1,1,0,1,3
1145,2017/2/10,1899-12-31 01:03:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,66.9375,1,1,1,0,1,3
1160,2017/2/10,1899-12-31 01:04:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,63.5,1,1,1,0,1,3
1167,2017/2/10,1899-12-31 01:04:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,65.5,1,1,1,0,1,3
1171,2017/2/10,1899-12-31 01:05:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,67.75,1,1,1,0,1,3
1174,2017/2/10,1899-12-31 01:05:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,68.875,1,1,1,0,1,3
1178,2017/2/10,1899-12-31 01:05:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,69.4375,1,1,1,0,1,3
1181,2017/2/10,1899-12-31 01:05:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,69.71875,1,1,1,0,1,3
1185,2017/2/10,1899-12-31 01:05:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,69.859375,1,1,1,0,1,3
1203,2017/2/10,1899-12-31 01:06:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71,1,1,1,0,1,3
1207,2017/2/10,1899-12-31 01:07:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.5,1,1,1,0,1,3
1210,2017/2/10,1899-12-31 01:07:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.75,1,1,1,0,1,3
1214,2017/2/10,1899-12-31 01:07:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.875,1,1,1,0,1,3
1217,2017/2/10,1899-12-31 01:07:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.9375,1,1,1,0,1,3
1225,2017/2/10,1899-12-31 01:08:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,68,1,1,1,0,1,3
1228,2017/2/10,1899-12-31 01:08:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,66,1,1,1,0,1,3
1232,2017/2/10,1899-12-31 01:08:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,65,1,1,1,0,1,3
1235,2017/2/10,1899-12-31 01:08:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,64.5,1,1,1,0,1,3
1239,2017/2/10,1899-12-31 01:08:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,64.25,1,1,1,0,1,3
1243,2017/2/10,1899-12-31 01:09:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,64.125,1,1,1,0,1,3
1246,2017/2/10,1899-12-31 01:09:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,64.0625,1,1,1,0,1,3
1250,2017/2/10,1899-12-31 01:09:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,64.03125,1,1,1,0,1,3
1253,2017/2/10,1899-12-31 01:09:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,64.015625,1,1,1,0,1,3
1257,2017/2/10,1899-12-31 01:09:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,64.0078125,1,1,1,0,1,3
1268,2017/2/10,1899-12-31 01:10:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,64.5,1,1,1,0,1,3
1271,2017/2/10,1899-12-31 01:10:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,66.75,1,1,1,0,1,3
1275,2017/2/10,1899-12-31 01:10:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,67.875,1,1,1,0,1,3
1279,2017/2/10,1899-12-31 01:11:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,68.4375,1,1,1,0,1,3
1282,2017/2/10,1899-12-31 01:11:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,68.71875,1,1,1,0,1,3
1293,2017/2/10,1899-12-31 01:11:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,61,1,1,1,0,1,3
1297,2017/2/10,1899-12-31 01:12:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,61,1,1,1,0,1,3
1300,2017/2/10,1899-12-31 01:12:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,61,1,1,1,0,1,3
1304,2017/2/10,1899-12-31 01:12:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,61,1,1,1,0,1,3
1307,2017/2/10,1899-12-31 01:12:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,61,1,1,1,0,1,3
1322,2017/2/10,1899-12-31 01:13:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,67,1,1,1,0,1,3
1325,2017/2/10,1899-12-31 01:13:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,70.5,1,1,1,0,1,3
1329,2017/2/10,1899-12-31 01:13:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,72.25,1,1,1,0,1,3
1340,2017/2/10,1899-12-31 01:14:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,67,1,1.5,1,0,1,3
1347,2017/2/10,1899-12-31 01:14:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,68,1,1.5,1,0,1,3
1351,2017/2/10,1899-12-31 01:15:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71,1,1.25,1,0,1,3
1354,2017/2/10,1899-12-31 01:15:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,72.5,1,1.125,1,0,1,3
1369,2017/2/10,1899-12-31 01:16:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,70.5,1,2.5,1,0.5,1,3
1372,2017/2/10,1899-12-31 01:16:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.75,1,2.25,1,0.25,1,3
1376,2017/2/10,1899-12-31 01:16:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,72.375,1,2.125,1,0.125,1,3
1379,2017/2/10,1899-12-31 01:16:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.6875,1,2.0625,1,0.0625,1,3
1383,2017/2/10,1899-12-31 01:16:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,72.84375,1,2.03125,1,0.03125,1,3
1387,2017/2/10,1899-12-31 01:17:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,72.921875,1,2.015625,1,0.015625,1,3
1390,2017/2/10,1899-12-31 01:17:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,72.9609375,1,2.0078125,1,0.0078125,1,3
1394,2017/2/10,1899-12-31 01:17:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,72.98046875,1,2.00390625,1,0.00390625,1,3
1397,2017/2/10,1899-12-31 01:17:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.99023438,1,2.001953125,1,0.001953125,1,3
1401,2017/2/10,1899-12-31 01:17:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,72.99511719,1,2.000976563,1,0.000976563,1,3
1405,2017/2/10,1899-12-31 01:18:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,72.99755859,1,2.000488281,1,0.000488281,1,3
1408,2017/2/10,1899-12-31 01:18:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,72.9987793,1,2.000244141,1,0.000244141,1,3
1412,2017/2/10,1899-12-31 01:18:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,72.99938965,1,2.00012207,1,0.00012207,1,3
1415,2017/2/10,1899-12-31 01:18:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72.99969482,1,2.000061035,1,6.10E-05,1,3
1419,2017/2/10,1899-12-31 01:18:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,72.99984741,1,2.000030518,1,3.05E-05,1,3
1430,2017/2/10,1899-12-31 01:19:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,68,1,1,1,0,1,3
1433,2017/2/10,1899-12-31 01:19:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,67.5,1,1,1,0,1,3
1437,2017/2/10,1899-12-31 01:19:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,67.25,1,1,1,0,1,3
1441,2017/2/10,1899-12-31 01:20:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,67.125,1,1,1,0,1,3
1459,2017/2/10,1899-12-31 01:21:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,74.5,1,1.5,1,0,1,3
1462,2017/2/10,1899-12-31 01:21:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,76.75,1,1.25,1,0,1,3
1466,2017/2/10,1899-12-31 01:21:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,77.875,1,1.125,1,0,1,3
1469,2017/2/10,1899-12-31 01:21:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,78.4375,1,1.0625,1,0,1,3
1473,2017/2/10,1899-12-31 01:21:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,78.71875,1,1.03125,1,0,1,3
1480,2017/2/10,1899-12-31 01:22:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,67,1,1.5,1,0,1,3
1484,2017/2/10,1899-12-31 01:22:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,61,1,1.75,1,0,1,3
1487,2017/2/10,1899-12-31 01:22:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,58,1,1.875,1,0,1,3
1491,2017/2/10,1899-12-31 01:22:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,56.5,1,1.9375,1,0,1,3
1495,2017/2/10,1899-12-31 01:23:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,55.75,1,1.96875,1,0,1,3
1498,2017/2/10,1899-12-31 01:23:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55.375,1,1.984375,1,0,1,3
1502,2017/2/10,1899-12-31 01:23:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55.1875,1,1.9921875,1,0,1,3
1505,2017/2/10,1899-12-31 01:23:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55.09375,1,1.99609375,1,0,1,3
1509,2017/2/10,1899-12-31 01:23:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,55.046875,1,1.998046875,1,0,1,3
1513,2017/2/10,1899-12-31 01:24:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,55.0234375,1,1.999023438,1,0,1,3
1516,2017/2/10,1899-12-31 01:24:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55.01171875,1,1.999511719,1,0,1,3
1520,2017/2/10,1899-12-31 01:24:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55.00585938,1,1.999755859,1,0,1,3
1523,2017/2/10,1899-12-31 01:24:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55.00292969,1,1.99987793,1,0,1,3
1527,2017/2/10,1899-12-31 01:24:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,55.00146484,1,1.999938965,1,0,1,3
1531,2017/2/10,1899-12-31 01:25:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,55.00073242,1,1.999969482,1,0,1,3
1534,2017/2/10,1899-12-31 01:25:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55.00036621,1,1.999984741,1,0,1,3
1538,2017/2/10,1899-12-31 01:25:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55.00018311,1,1.999992371,1,0,1,3
1541,2017/2/10,1899-12-31 01:25:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55.00009155,1,1.999996185,1,0,1,3
1545,2017/2/10,1899-12-31 01:25:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,55.00004578,1,1.999998093,1,0,1,3
1549,2017/2/10,1899-12-31 01:26:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,55.00002289,1,1.999999046,1,0,1,3
1552,2017/2/10,1899-12-31 01:26:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55.00001144,1,1.999999523,1,0,1,3
1556,2017/2/10,1899-12-31 01:26:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55.00000572,1,1.999999762,1,0,1,3
1559,2017/2/10,1899-12-31 01:26:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55.00000286,1,1.999999881,1,0,1,3
1563,2017/2/10,1899-12-31 01:26:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,55.00000143,1,1.99999994,1,0,1,3
1567,2017/2/10,1899-12-31 01:27:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,55.00000072,1,1.99999997,1,0,1,3
1570,2017/2/10,1899-12-31 01:27:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55.00000036,1,1.999999985,1,0,1,3
1574,2017/2/10,1899-12-31 01:27:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55.00000018,1,1.999999993,1,0,1,3
1577,2017/2/10,1899-12-31 01:27:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55.00000009,1,1.999999996,1,0,1,3
1581,2017/2/10,1899-12-31 01:27:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,55.00000004,1,1.999999998,1,0,1,3
1585,2017/2/10,1899-12-31 01:28:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,55.00000002,1,1.999999999,1,0,1,3
1588,2017/2/10,1899-12-31 01:28:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55.00000001,1,2,1,0,1,3
1592,2017/2/10,1899-12-31 01:28:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55.00000001,1,2,1,0,1,3
1595,2017/2/10,1899-12-31 01:28:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55,1,2,1,0,1,3
1599,2017/2/10,1899-12-31 01:28:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,55,1,2,1,0,1,3
1603,2017/2/10,1899-12-31 01:29:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,55,1,2,1,0,1,3
1606,2017/2/10,1899-12-31 01:29:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55,1,2,1,0,1,3
1610,2017/2/10,1899-12-31 01:29:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55,1,2,1,0,1,3
1613,2017/2/10,1899-12-31 01:29:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55,1,2,1,0,1,3
1617,2017/2/10,1899-12-31 01:29:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,55,1,2,1,0,1,3
1621,2017/2/10,1899-12-31 01:30:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,55,1,2,1,0,1,3
1624,2017/2/10,1899-12-31 01:30:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55,1,2,1,0,1,3
1628,2017/2/10,1899-12-31 01:30:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55,1,2,1,0,1,3
1631,2017/2/10,1899-12-31 01:30:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55,1,2,1,0,1,3
1635,2017/2/10,1899-12-31 01:30:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,55,1,2,1,0,1,3
1639,2017/2/10,1899-12-31 01:31:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,55,1,2,1,0,1,3
1642,2017/2/10,1899-12-31 01:31:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55,1,2,1,0,1,3
1646,2017/2/10,1899-12-31 01:31:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55,1,2,1,0,1,3
1649,2017/2/10,1899-12-31 01:31:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55,1,2,1,0,1,3
1653,2017/2/10,1899-12-31 01:31:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,55,1,2,1,0,1,3
1657,2017/2/10,1899-12-31 01:32:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,55,1,2,1,0,1,3
1660,2017/2/10,1899-12-31 01:32:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,55,1,2,1,0,1,3
1664,2017/2/10,1899-12-31 01:32:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,55,1,2,1,0,1,3
1667,2017/2/10,1899-12-31 01:32:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,55,1,2,1,0,1,3
1671,2017/2/10,1899-12-31 01:32:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,55,1,2,1,0,1,3
1678,2017/2/10,1899-12-31 01:33:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,57,1,1.5,1,0,1,3
1682,2017/2/10,1899-12-31 01:33:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,58,1,1.25,1,0,1,3
1685,2017/2/10,1899-12-31 01:33:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,58.5,1,1.125,1,0,1,3
1689,2017/2/10,1899-12-31 01:33:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,58.75,1,1.0625,1,0,1,3
1700,2017/2/10,1899-12-31 01:34:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,69,1,1,1,0,1,3
1703,2017/2/10,1899-12-31 01:34:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,72,1,1,1,0,1,3
1707,2017/2/10,1899-12-31 01:34:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,73.5,1,1,1,0,1,3
1711,2017/2/10,1899-12-31 01:35:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,74.25,1,1,1,0,1,3
1714,2017/2/10,1899-12-31 01:35:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,74.625,1,1,1,0,1,3
1718,2017/2/10,1899-12-31 01:35:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,74.8125,1,1,1,0,1,3
1721,2017/2/10,1899-12-31 01:35:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,74.90625,1,1,1,0,1,3
1725,2017/2/10,1899-12-31 01:35:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,74.953125,1,1,1,0,1,3
1736,2017/2/10,1899-12-31 01:36:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,73,1,1,1,0,1,3
1739,2017/2/10,1899-12-31 01:36:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,74,1,1,1,0,1,3
1750,2017/2/10,1899-12-31 01:37:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,74,1,1,1,0,1,3
1757,2017/2/10,1899-12-31 01:37:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,74.5,1,1,1,0,1,3
1761,2017/2/10,1899-12-31 01:37:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,72.75,1,1,1,0,1,3
1765,2017/2/10,1899-12-31 01:38:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.875,1,1,1,0,1,3
1768,2017/2/10,1899-12-31 01:38:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.4375,1,1,1,0,1,3
1772,2017/2/10,1899-12-31 01:38:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.21875,1,1,1,0,1,3
1775,2017/2/10,1899-12-31 01:38:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.109375,1,1,1,0,1,3
1779,2017/2/10,1899-12-31 01:38:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.0546875,1,1,1,0,1,3
1783,2017/2/10,1899-12-31 01:39:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.02734375,1,1,1,0,1,3
1786,2017/2/10,1899-12-31 01:39:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.01367188,1,1,1,0,1,3
1790,2017/2/10,1899-12-31 01:39:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.00683594,1,1,1,0,1,3
1793,2017/2/10,1899-12-31 01:39:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.00341797,1,1,1,0,1,3
1797,2017/2/10,1899-12-31 01:39:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.00170898,1,1,1,0,1,3
1801,2017/2/10,1899-12-31 01:40:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.00085449,1,1,1,0,1,3
1804,2017/2/10,1899-12-31 01:40:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.00042725,1,1,1,0,1,3
1808,2017/2/10,1899-12-31 01:40:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.00021362,1,1,1,0,1,3
1811,2017/2/10,1899-12-31 01:40:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.00010681,1,1,1,0,1,3
1815,2017/2/10,1899-12-31 01:40:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.00005341,1,1,1,0,1,3
1819,2017/2/10,1899-12-31 01:41:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.0000267,1,1,1,0,1,3
1822,2017/2/10,1899-12-31 01:41:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.00001335,1,1,1,0,1,3
1826,2017/2/10,1899-12-31 01:41:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.00000668,1,1,1,0,1,3
1829,2017/2/10,1899-12-31 01:41:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.00000334,1,1,1,0,1,3
1833,2017/2/10,1899-12-31 01:41:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.00000167,1,1,1,0,1,3
1837,2017/2/10,1899-12-31 01:42:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.00000083,1,1,1,0,1,3
1840,2017/2/10,1899-12-31 01:42:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.00000042,1,1,1,0,1,3
1844,2017/2/10,1899-12-31 01:42:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.00000021,1,1,1,0,1,3
1847,2017/2/10,1899-12-31 01:42:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71.0000001,1,1,1,0,1,3
1851,2017/2/10,1899-12-31 01:42:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71.00000005,1,1,1,0,1,3
1855,2017/2/10,1899-12-31 01:43:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71.00000003,1,1,1,0,1,3
1858,2017/2/10,1899-12-31 01:43:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71.00000001,1,1,1,0,1,3
1862,2017/2/10,1899-12-31 01:43:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71.00000001,1,1,1,0,1,3
1865,2017/2/10,1899-12-31 01:43:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71,1,1,1,0,1,3
1869,2017/2/10,1899-12-31 01:43:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71,1,1,1,0,1,3
1873,2017/2/10,1899-12-31 01:44:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71,1,1,1,0,1,3
1876,2017/2/10,1899-12-31 01:44:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71,1,1,1,0,1,3
1880,2017/2/10,1899-12-31 01:44:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71,1,1,1,0,1,3
1883,2017/2/10,1899-12-31 01:44:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71,1,1,1,0,1,3
1887,2017/2/10,1899-12-31 01:44:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71,1,1,1,0,1,3
1891,2017/2/10,1899-12-31 01:45:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,71,1,1,1,0,1,3
1894,2017/2/10,1899-12-31 01:45:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,71,1,1,1,0,1,3
1898,2017/2/10,1899-12-31 01:45:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,71,1,1,1,0,1,3
1901,2017/2/10,1899-12-31 01:45:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,71,1,1,1,0,1,3
1905,2017/2/10,1899-12-31 01:45:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,71,1,1,1,0,1,3
1916,2017/2/10,1899-12-31 01:46:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,73.5,1,1,1,0,1,3
1919,2017/2/10,1899-12-31 01:46:00,TMS-408-07.6-EB,TMS-408-07.6-EB-Lane01,74.75,1,1,1,0,1,3
1923,2017/2/10,1899-12-31 01:46:00,TMS-408-08.0-EB,TMS-408-08.0-EB-Lane01,75.375,1,1,1,0,1,3
1927,2017/2/10,1899-12-31 01:47:00,TMS-408-06.8-EB,TMS-408-06.8-EB-Lane01,75.6875,1,1,1,0,1,3
1930,2017/2/10,1899-12-31 01:47:00,TMS-408-07.0-EB,TMS-408-07.0-EB-Lane01,75.84375,1,1,1,0,1,3
1934,2017/2/10,1899-12-31 01:47:00,TMS-408-07.4-EB,TMS-408-07.4-EB-Lane01,75.921875,1,1,1,0,1,3
